54.902573;23.940695
54.902211;23.938768
54.901934;23.938795
54.899441;23.93537
54.899001;23.93517
54.898921;23.932091
54.898816;23.930218
54.898397;23.929328
54.89815;23.927504
54.897606;23.925832
54.898576;23.92391
54.89868;23.92156
54.897484;23.921453
54.897126;23.920605
54.897263;23.917635
54.89745;23.911944
54.897728;23.905564
54.897876;23.900176
54.898177;23.896362
54.898083;23.896046
54.896706;23.895972
54.895822;23.895893
54.895984;23.89389
54.895753;23.892312
54.895306;23.890951
54.894972;23.890929
54.895116;23.887484
54.892464;23.887398
54.892369;23.889438
54.891851;23.89141
54.891258;23.893008
54.890237;23.893706
54.889057;23.894534
54.888234;23.895468
54.887389;23.895843
54.876458;23.891684
54.825581;23.872762
54.824022;23.872844
54.824992;23.861016
54.825768;23.849978
54.8239;23.848684
54.820396;23.850331
54.819242;23.855668
54.818313;23.856336
54.809851;23.84703
54.807054;23.848293
54.787634;23.790057
54.787857;23.788565
54.786573;23.78736
54.782562;23.775331
54.782054;23.775425
54.781484;23.76755
54.780089;23.767918
54.77939;23.765818
54.77863;23.762983
54.774692;23.752083
54.765154;23.749176
54.756207;23.750596
54.753786;23.749592
54.741448;23.751071
54.730915;23.732443
54.728214;23.729353
54.727619;23.726864
54.726834;23.724965
54.725243;23.721888
54.724967;23.721355
54.724967;23.721355
54.724967;23.721355
54.718151;23.709183
54.708997;23.701261
54.708629;23.700592
54.708629;23.700592
54.708629;23.700592
54.708629;23.700592
54.708629;23.700592
54.708629;23.700592
54.695135;23.661045
54.695135;23.661045
54.695135;23.661045
54.695135;23.661045
54.695135;23.661045
54.690324;23.646201
54.688593;23.647192
54.681706;23.653438
54.680143;23.653358
54.678192;23.651695
54.667577;23.632665
54.659815;23.611608
54.656178;23.603647
54.648376;23.577349
54.648442;23.576484
54.648251;23.576639
54.64655;23.571596
54.639088;23.556717
54.627699;23.539242
54.616965;23.50997
54.615828;23.457205
54.615561;23.440082
54.615854;23.415869
54.611724;23.413179
54.611995;23.412123
54.609286;23.41017
54.601083;23.400793
54.59642;23.394869
54.596523;23.393497
54.596303;23.393145
54.596502;23.390826
54.59593;23.389903
54.595141;23.393058
54.592804;23.390129
54.592907;23.389544
54.592907;23.389549
54.592909;23.389553
54.592907;23.389545
54.592907;23.389551
54.592909;23.389554
54.592909;23.38955
54.592909;23.389549
54.592909;23.389553
54.592908;23.389547
54.592906;23.389544
54.592907;23.389547
54.592494;23.390326
54.587216;23.383524
54.585364;23.378953
54.583809;23.372278
54.583386;23.372192
54.583454;23.376846
54.582552;23.377754
54.581697;23.377196
54.562664;23.353807
54.561532;23.353142
54.560803;23.353187
54.56082;23.351736
54.560343;23.351204
54.557917;23.350105
54.557444;23.351998
54.55743;23.354364
54.556395;23.354336
54.556809;23.350925
54.556685;23.349402
54.543214;23.346666
54.524551;23.323425
54.495202;23.287002
54.491156;23.282947
54.422426;23.231192
54.414131;23.226032
54.413809;23.227615
54.414087;23.227577
54.414068;23.225963
54.413606;23.22556
54.414173;23.225849
54.414897;23.222523
54.41637;23.219755
54.416783;23.217115
54.415958;23.207931
54.411363;23.187375
54.411268;23.183479
54.412774;23.170638
54.413336;23.163257
54.417706;23.14343
54.41933;23.144116
54.417806;23.143859
54.414455;23.157172
54.411396;23.157236
54.411916;23.149614
54.404719;23.146005
54.40079;23.142934
54.399174;23.143494
54.396638;23.141563
54.392951;23.13635
54.393208;23.12787
54.392503;23.121736
54.392815;23.118775
54.392365;23.116114
54.388617;23.111737
54.386855;23.108582
54.381307;23.105578
54.372559;23.090215
54.372034;23.080945
54.373184;23.07631
54.372959;23.073564
54.371759;23.070602
54.372684;23.064122
54.373013;23.054015
54.370609;23.050861
54.367392;23.0416
54.36606;23.038693
54.366046;23.037171
54.367259;23.037815
54.368941;23.034068
54.368841;23.032802
54.366689;23.029137
54.366933;23.028352
54.370209;23.024383
54.371509;23.023782
54.372834;23.023996
54.375758;23.019941
54.377958;23.018417
54.377283;23.014512
54.375696;23.011336
54.374471;23.007689
54.374259;23.00374
54.374571;23.003869
54.374833;23.003182
54.373908;23.002431
54.374458;22.998118
54.375058;22.996616
54.375246;22.994664
54.374821;22.991874
54.375496;22.989042
54.375883;22.983506
54.376446;22.981242
54.376271;22.979751
54.376196;22.968249
54.376817;22.963491
54.376833;22.961555
54.377596;22.959366
54.378295;22.954409
54.376205;22.947085
54.373967;22.937279
54.373121;22.932973
54.368438;22.92323
54.368646;22.921922
54.369559;22.920012
54.370084;22.916944
54.369759;22.91409
54.371044;22.90021
54.370184;22.89525
54.369959;22.881063
54.369159;22.879554
54.368609;22.877612
54.368021;22.875273
54.368053;22.873066
54.368057;22.867612
54.367477;22.867334
54.367421;22.865349
54.366371;22.865124
54.366153;22.863889
54.365183;22.862871
54.364739;22.86154
54.363658;22.860703
54.364033;22.857184
54.363808;22.845683
54.36502;22.83591
54.362345;22.828281
54.361095;22.822273
54.358688;22.81306
54.358807;22.811179
54.360933;22.801394
54.361247;22.798297
54.362008;22.796116
54.362536;22.795536
54.362708;22.794764
54.363045;22.794555
54.364277;22.794684
54.363242;22.79206
54.364227;22.794646
54.363058;22.79449
54.362699;22.794716
54.362502;22.795585
54.362114;22.796121
54.362033;22.796094
54.362264;22.795081
54.362295;22.793519
54.358507;22.779636
54.358332;22.775474
54.357044;22.77086
54.357657;22.768543
54.35755;22.767226
54.357144;22.765431
54.355461;22.760874
54.354549;22.753428
54.354731;22.749724
54.355956;22.741785
54.355016;22.728709
54.35343;22.72788
54.352255;22.724233
54.353155;22.719598
54.352755;22.714748
54.353269;22.703739
54.352185;22.7027
54.352148;22.701284
54.351329;22.699846
54.351823;22.698333
54.352749;22.697473
54.353044;22.695758
54.35208;22.693419
54.347626;22.685679
54.345771;22.6838
54.339322;22.677302
54.335394;22.674494
54.333892;22.670202
54.325759;22.666469
54.320153;22.661619
54.316098;22.653937
54.312217;22.650289
54.31205;22.648593
54.31205;22.648593
54.31205;22.648593
54.31205;22.648593
54.309013;22.638187
54.307761;22.639518
54.306709;22.636471
54.298145;22.631578
54.294173;22.62594
54.294288;22.61982
54.292134;22.614562
54.290193;22.610979
54.289135;22.603159
54.288524;22.595344
54.288953;22.592225
54.286849;22.588491
54.287421;22.582708
54.287855;22.565478
54.288735;22.559378
54.288226;22.556992
54.286949;22.556262
54.282765;22.541456
54.281913;22.527852
54.282934;22.522827
54.288617;22.514357
54.289653;22.505021
54.293944;22.497761
54.294827;22.491052
54.300037;22.480047
54.300643;22.474325
54.300324;22.469251
54.300694;22.464369
54.298104;22.455212
54.299122;22.447901
54.298997;22.436527
54.304205;22.425155
54.30741;22.411423
54.309013;22.404041
54.308913;22.390137
54.311516;22.370739
54.305407;22.365932
54.310139;22.334003
54.311942;22.325163
54.31238;22.317867
54.308271;22.314875
54.307865;22.311988
54.307782;22.308637
54.308617;22.303493
54.307194;22.303542
54.307188;22.302103
54.308051;22.302071
54.308039;22.301063
54.30588;22.300953
54.303917;22.301441
54.300399;22.29744
54.296905;22.295594
54.294777;22.290637
54.289379;22.285595
54.282688;22.28397
54.272126;22.279808
54.268883;22.27375
54.26352;22.273836
54.252189;22.269909
54.236453;22.253794
54.233882;22.252636
54.23027;22.246199
54.226658;22.241993
54.224751;22.234869
54.214664;22.221308
54.210674;22.210879
54.211176;22.205901
54.207888;22.199893
54.208729;22.18498
54.212305;22.173414
54.214865;22.157965
54.219783;22.151184
54.224149;22.138309
54.2246;22.128696
54.225905;22.119083
54.225504;22.110329
54.225629;22.107797
54.229543;22.094922
54.229881;22.088013
54.232578;22.076683
54.233381;22.07046
54.23537;22.063271
54.235362;22.06331
54.239463;22.049088
54.240667;22.040591
54.244778;22.042462
54.245867;22.037848
54.243375;22.0366
